ID,Name,CityName,OblName,Center,PostCode,NalSumLimit
900,"Амурск, Хабаровский край",Амурск,Хабаровский край,,682644,1.00
"1,438","Аян, Хабаровский край",Аян,Хабаровский край,,682570,без ограничений
"3,121","Березовка, Хабаровский край",Березовка,Хабаровский край,,,1.00
"13,410","Богородское, Ульчский р-н, Хабаровский край","Богородское, Ульчский р-н",Хабаровский край,,682400,1.00
"13,147","Бяуде, Хабаровский край",Бяуде,Хабаровский край,,682843,1.00
29,"Ванино, Хабаровский край",Ванино,Хабаровский край,,682860,10000.00
"2,363","Вяземский, Хабаровский край",Вяземский,Хабаровский край,,682950,1.00
902,"Де-Кастри, Хабаровский край",Де-Кастри,Хабаровский край,,682429,1.00
"1,266","Заветы-Ильича, Хабаровский край",Заветы-Ильича,Хабаровский край,,682844,1.00
"3,122","Ильинка, Хабаровский край",Ильинка,Хабаровский край,,680509,1.00
"3,123","Князе-Волконское, Хабаровский край",Князе-Волконское,Хабаровский край,,680550,1.00
903,"Комсомольск-на-Амуре, Хабаровский край",Комсомольск-на-Амуре,Хабаровский край,,681000,10000.00
"13,438","Многовершинный, Николаевский р-н, Хабаровский край","Многовершинный, Николаевский р-н",Хабаровский край,,682449,1.00
"2,372","Николаевск-на-Амуре, Хабаровский край",Николаевск-на-Амуре,Хабаровский край,,682460,1.00
"1,487","Новый Ургал, Хабаровский край",Новый Ургал,Хабаровский край,,682071,без ограничений
899,"Охотск, Хабаровский край",Охотск,Хабаровский край,,682484,1.00
"13,115","Переяславка, Хабаровский край",Переяславка,Хабаровский край,,682910,1.00
"2,373","Советская Гавань, Хабаровский край",Советская Гавань,Хабаровский край,,682800,5000.00
"3,124","Солнечный, Хабаровский край",Солнечный,Хабаровский край,,682710,1.00
"13,398","Токи, Хабаровский край",Токи,Хабаровский край,,682851,1.00
"13,148","Тополево, Хабаровский край",Тополево,Хабаровский край,,680510,1.00
287,Хабаровск,Хабаровск,Хабаровский край,*,"680000,680001,680002,680003,680006,680007,680009,680011,680012,680013,680014,680015,680017,680018,680020,680021,680022,680023,680025,680026,680028,680029,680030,680031,680032,680033,680035,680038,680040,680041,680042,680043,680045,680047,680051,680052,680",без ограничений
"13,432","Чегдомын, Хабаровский край",Чегдомын,Хабаровский край,,682030,1.00
823,"Абакан, Хакасия респ.",Абакан,Хакасия респ.,*,655000,20000.00
826,"Белый Яр, Хакасия респ.",Белый Яр,Хакасия респ.,,655650,1.00
"1,149","Вершина Теи, Хакасия респ.",Вершина Теи,Хакасия респ.,,655731,1.00
"13,390","Кирба, Хакасия респ.",Кирба,Хакасия респ.,,655796,1.00
"1,150","Копьево, Хакасия респ.",Копьево,Хакасия респ.,,655250,1.00
"13,111","Пригорск, Хакасия респ.",Пригорск,Хакасия респ.,,,1.00
827,"Саяногорск, Хакасия респ.",Саяногорск,Хакасия респ.,,655600,3000.00
"2,007","Сорск, Хакасия респ.",Сорск,Хакасия респ.,,655111,1.00
"3,125","Усть-Абакан, Хакасия респ.",Усть-Абакан,Хакасия респ.,,655100,1.00
"3,126","Черемушки, Хакасия респ.",Черемушки,Хакасия респ.,,655619,1.00
"3,127","Черемушки, Боградский р-он, Хакасия респ.","Черемушки, Боградский р-он",Хакасия респ.,,655350,1.00
824,"Черногорск, Хакасия респ.",Черногорск,Хакасия респ.,,655150,3000.00
825,"Шира, Хакасия респ.",Шира,Хакасия респ.,,655200,1.00
"3,128","Барсово, Ханты-Мансийский авт. округ",Барсово,Ханты-Мансийский авт. округ,,628450,без ограничений
105,"Белоярский, Ханты-Мансийский авт. округ",Белоярский,Ханты-Мансийский авт. округ,,628160,1.00
"1,017","Белый Яр, Ханты-Мансийский авт. округ",Белый Яр,Ханты-Мансийский авт. округ,,628433,без ограничений
"3,131","Березово, Ханты-Мансийский авт. округ",Березово,Ханты-Мансийский авт. округ,,628140,1.00
"13,248","Вата, Ханты-Мансийский авт. округ",Вата,Ханты-Мансийский авт. округ,,628636,1.00
"3,130","Высокий, Ханты-Мансийский авт. округ",Высокий,Ханты-Мансийский авт. округ,,628690,1.00
"1,430","Игрим, Ханты-Мансийский авт. округ",Игрим,Ханты-Мансийский авт. округ,,628146,без ограничений
